Origin,Destination,Flow,Travel Time (min),Travel Distance (km),Centroid Distance (km)
1_2,5_4,26.859503834269624,59.4445871050543,29.72229355252715,18.2345359217958
1_2,5_5,1.6285022577512287,69.47623439467685,34.738117197338426,21.311728341925416
1_3,0_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
1_3,0_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
1_3,0_2,214.60950199096922,20.3757814350953,10.18789071754765,6.2502397040169635
1_3,0_3,860.9825572814166,12.494502876123654,6.247251438061827,3.8326695939029616
1_3,0_4,0.0,20.37111740132632,10.18555870066316,6.248809018811754
1_3,0_5,30.759174398769893,34.52236659408367,17.261183297041836,10.589683004320145
1_3,1_0,0.0,48.27660452877814,24.13830226438907,14.808774395330717
1_3,1_1,0.0,32.18452574923543,16.092262874617717,9.872553910808415
1_3,1_2,1305.4055392290027,16.09232425429209,8.046162127146046,4.936295783525182
1_3,1_4,2819.6453813808157,16.092447057288837,8.046223528644418,4.936333453156085
1_3,1_5,201.66523634327316,32.185016960937354,16.092508480468677,9.872704589244588
1_3,2_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
1_3,2_1,317.6999448555577,34.527527724743706,17.263763862371853,10.591266173234267
1_3,2_2,2897.228276878085,20.3757814350953,10.18789071754765,6.2502397040169635
1_3,2_3,14349.709288023612,12.494502876123654,6.247251438061827,3.8326695939029616
1_3,2_4,9410.925838306419,20.37111740132632,10.18555870066316,6.248809018811754
1_3,2_5,215.3142207913893,34.52236659408367,17.261183297041836,10.589683004320145
1_3,3_0,28.417944176321914,54.371350578752704,27.185675289376352,16.678328398390402
1_3,3_1,106.41516476767632,40.75622104311802,20.37811052155901,12.501908295434975
1_3,3_2,140.9194894262225,29.72879311924635,14.864396559623176,9.119261693020354
1_3,3_3,4259.842855046549,24.989005025286005,12.494502512643002,7.665338964811658
1_3,3_4,2288.6511013857366,29.715805617460624,14.857902808730312,9.115277796767064
1_3,3_5,47.373626149440135,40.737564904412686,20.368782452206343,12.496185553500824
1_3,4_0,2.9302666011900036,61.14131296689271,30.570656483446353,18.75500397757445
1_3,4_1,0.0,49.422684443277305,24.711342221638652,15.160332651312057
1_3,4_2,5.887806947520627,40.802558800351434,20.401279400175717,12.516122331396147
1_3,4_3,126.295543463244,37.48350572052377,18.741752860261887,11.49800788973122
1_3,4_4,430.62127085204,40.781206225499645,20.390603112749822,12.509572461809707
1_3,4_5,0.0,49.387664501965865,24.693832250982933,15.14959033802634
1_3,5_0,0.0,69.52037715544954,34.76018857772477,21.325269066088815
1_3,5_1,0.0,59.47055187939457,29.735275939697285,18.242500576501403
1_3,5_2,2.091707030856695,52.51966565467893,26.259832827339466,16.110326887938324
1_3,5_3,2.6181566218659387,49.978004234874184,24.989002117437092,15.330676145666928
1_3,5_4,71.30371595642599,52.490144556770524,26.245072278385262,16.101271336432678
1_3,5_5,5.686392095595354,59.418601845920115,29.709300922960058,18.22656498341108
1_4,0_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
1_4,0_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
1_4,0_2,111.33727594078428,34.524947708519356,17.262473854259678,10.590474757214526
1_4,0_3,777.3073564870524,20.37111740132632,10.18555870066316,6.248809018811754
1_4,0_4,0.0,12.486735793797102,6.243367896898551,3.830287053311995
1_4,0_5,194.4069543090548,20.366450665033685,10.183225332516843,6.247377504611561
1_4,1_0,0.0,64.36905158606767,32.184525793033835,19.745107848487017
1_4,1_1,0.0,48.27697280652606,24.13848640326303,14.80888736396505
1_4,1_2,570.4208846332039,32.184771311582395,16.092385655791198,9.872629236681716
1_4,1_3,3780.9040191265744,16.092447057288837,8.046223528644418,4.936333453156085
1_4,1_5,1512.3451981685334,16.0925699036479,8.04628495182395,4.9363711360883125
1_4,2_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
1_4,2_1,148.35067667199257,49.86858217533158,24.93429108766579,15.29711109672748
1_4,2_2,1503.0532252005878,34.524947708519356,17.262473854259678,10.590474757214526
1_4,2_3,12955.12260811754,20.37111740132632,10.18555870066316,6.248809018811754
1_4,2_4,34182.33451127628,12.486735793797102,6.243367896898551,3.830287053311995
1_4,2_5,1360.8486801633837,20.366450665033685,10.183225332516843,6.247377504611561
1_4,3_0,14.063079198684314,69.05504726201555,34.527523631007774,21.182529834974094
1_4,3_1,57.908353029311385,54.36454365030323,27.182271825151616,16.6762403835286
1_4,3_2,96.3975872519109,40.74689568096188,20.37344784048094,12.499047754896282
1_4,3_3,5079.426673524027,29.715805617460624,14.857902808730312,9.115277796767064
1_4,3_4,6298.312463928267,24.97347085968178,12.48673542984089,7.660573883337969
1_4,3_5,227.2742468045065,29.70280788214979,14.851403941074896,9.111290761395642
1_4,4_0,1.630239150680967,74.49919700268194,37.24959850134097,22.852514418000595
1_4,4_1,0.0,61.12732898456039,30.5636644922802,18.75071441244184
1_4,4_2,4.9854378500711745,49.40518065405645,24.702590327028226,15.154963390814864
1_4,4_3,170.85493603684148,40.781206225499645,20.390603112749822,12.509572461809707
1_4,4_4,1045.2487045949088,37.46020446973963,18.730102234869815,11.490860266791298
1_4,4_5,0.0,40.75983497481161,20.379917487405805,12.503016863439145
1_4,5_0,0.0,81.51241146141237,40.756205730706185,25.003807196752263
1_4,5_1,0.0,69.49831317393682,34.74915658696841,21.31850097360025
1_4,5_2,2.0540214154854937,59.4445871050543,29.72229355252715,18.2345359217958
1_4,5_3,3.7963668788345433,52.490144556770524,26.245072278385262,16.101271336432678
1_4,5_4,161.58506222627324,49.94693589605676,24.97346794802838,15.32114598038551
1_4,5_5,19.03143801521131,52.46059649025464,26.23029824512732,16.09220751234805
1_5,0_0,0.0,81.42654081336342,40.71327040668171,24.977466507166696
1_5,0_1,0.0,65.57095593279577,32.785477966397885,20.113790163434285
1_5,0_2,14.959707028516874,49.86699371499052,24.93349685749526,15.29662383895415
1_5,0_3,116.02529040627438,34.52236659408367,17.261183297041836,10.589683004320145
1_5,0_4,0.0,20.366450665033685,10.183225332516843,6.247377504611561
1_5,0_5,203.25840800685927,12.478961161824984,6.239480580912492,3.8279021968788296
1_5,1_0,0.0,80.46162148971601,40.230810744858005,24.681478984575463
1_5,1_1,0.0,64.36954271017399,32.184771355086994,19.74525850005337
1_5,1_2,71.72801491886919,48.27734121522949,24.138670607614745,14.809000372769784
1_5,1_3,475.43269749857865,32.185016960937354,16.092508480468677,9.872704589244588
1_5,1_4,2658.9353498181777,16.0925699036479,8.04628495182395,4.9363711360883125
1_5,2_0,0.0,81.42654081336342,40.71327040668171,24.977466507166696
1_5,2_1,19.308579880317538,65.57095593279577,32.785477966397885,20.113790163434285
1_5,2_2,201.95604488497776,49.86699371499052,24.93349685749526,15.29662383895415
1_5,2_3,1933.7548401045728,34.52236659408367,17.261183297041836,10.589683004320145
1_5,2_4,8878.290663828264,20.366450665033685,10.183225332516843,6.247377504611561
1_5,2_5,1422.808856048015,12.478961161824984,6.239480580912492,3.8279021968788296
1_5,3_0,1.9134302007832382,84.25502098237294,42.12751049118647,25.845098460850597
1_5,3_1,8.24544209890569,69.04988722134524,34.52494361067262,21.18094700041265
1_5,3_2,15.092303016814892,54.35773346915264,27.17886673457632,16.67415137090572
1_5,3_3,999.5802595743512,40.737564904412686,20.368782452206343,12.496185553500824
1_5,3_4,2160.7084230869805,29.70280788214979,14.851403941074896,9.111290761395642
1_5,3_5,180.02832960922362,24.95792159478814,12.47896079739407,7.655804170180411
1_5,4_0,0.24080179919640565,88.76910194163105,44.384550970815525,27.229785871665968
1_5,4_1,0.0,74.48790445259905,37.24395222629953,22.849050445582535
1_5,4_2,0.9233726459648269,61.113336866639,30.556668433319498,18.746422351729755
1_5,4_3,41.61771718650307,49.387664501965865,24.693832250982933,15.14959033802634
1_5,4_4,406.8489968452968,40.75983497481161,20.379917487405805,12.503016863439145
1_5,4_5,0.0,37.43688057002561,18.718440285012804,11.483705696326874
1_5,5_0,0.0,94.72811654194072,47.36405827097036,29.057704460718014
1_5,5_1,0.0,81.49376070385341,40.746880351926706,24.99808610547651
1_5,5_2,0.44115106107086394,69.47623439467685,34.738117197338426,21.311728341925416
1_5,5_3,1.0724691204354613,59.418601845920115,29.709300922960058,18.22656498341108
1_5,5_4,67.41609400601973,52.46059649025464,26.23029824512732,16.09220751234805
1_5,5_5,12.412757325033828,49.91583735867415,24.957918679337077,15.311606551740539
2_0,0_0,0.0,25.035516835549984,12.517758417774992,7.679606391273002
2_0,0_1,0.0,29.75473735136179,14.877368675680895,9.127220046429997
2_0,0_2,4.480904604783748,40.76554097223316,20.38277048611658,12.504767169396676
2_0,0_3,2.6946033876524575,54.37135057875502,27.18567528937751,16.678328398391113
2_0,0_4,0.0,69.05504726201555,34.527523631007774,21.182529834974094
2_0,0_5,0.04809908662048095,84.25502098237294,42.12751049118647,25.845098460850597
2_0,1_0,0.0,12.517758779824113,6.258879389912057,3.8398033066945136
2_0,1_1,0.0,20.385101357722686,10.192550678861343,6.253098575988554
2_0,1_2,32.384519814208275,34.53010663681843,17.265053318409215,10.592057250557803
2_0,1_3,13.366968452853452,49.87017002812479,24.935085014062395,15.297598168136439
2_0,1_4,4.508863545859287,65.57195283605562,32.78597641802781,20.11409596198025
2_0,1_5,0.3293307716271141,81.42654081336342,40.71327040668171,24.977466507166696
2_0,2_1,204.65270235661364,16.092078779541797,8.046039389770899,4.936220484522024
2_0,2_2,129.0818750823392,32.18428027448609,16.092140137243046,9.872478611805551
2_0,2_3,76.93606856747915,48.27660452877814,24.13830226438907,14.808774395330717
2_0,2_4,24.42141254953569,64.36905158606767,32.184525793033835,19.745107848487017
2_0,2_5,0.4707004911755549,80.46162148971601,40.230810744858005,24.681478984575463
2_0,3_0,144.8378119377285,12.517758779824621,6.258879389912311,3.8398033066946695
2_0,3_1,81.33053569168158,20.385101357723833,10.192550678861917,6.253098575988906
2_0,3_2,11.658427133113788,34.53010663681959,17.265053318409795,10.592057250558156
2_0,3_3,59.81718382652537,49.87017002812362,24.93508501406181,15.29759816813608
2_0,3_4,12.190631068435614,65.57195283605446,32.78597641802723,20.1140959619799
2_0,3_5,0.1646653858135566,81.42654081336345,40.71327040668172,24.977466507166703
2_0,4_0,8.9891494701832,25.035516835550492,12.517758417775246,7.679606391273158
2_0,4_1,0.0,29.754737351360635,14.877368675680318,9.127220046429644
2_0,4_2,0.7468174341306247,40.76554097223316,20.38277048611658,12.504767169396676
2_0,4_3,3.5928045168706766,54.371350578752704,27.185675289376352,16.678328398390402
2_0,4_4,4.4811481470424015,69.05504726201555,34.527523631007774,21.182529834974094
2_0,4_5,0.0,84.25502098237294,42.12751049118647,25.845098460850597
2_0,5_0,0.0,37.5532734430794,18.7766367215397,11.519409031619448
2_0,5_1,0.0,40.84520783508478,20.42260391754239,12.52920485738797
2_0,5_2,0.34710985125340343,49.44017584077687,24.720087920388433,15.165698110667751
2_0,5_3,0.12348858424416043,61.14131296689271,30.570656483446353,18.75500397757445
2_0,5_4,1.2903721551613572,74.49919700268194,37.24959850134097,22.852514418000595
2_0,5_5,0.05380608706778475,88.76910194163105,44.384550970815525,27.229785871665968
2_1,0_0,0.0,29.75473735136179,14.877368675680895,9.127220046429997
2_1,0_1,0.0,25.020028022291637,12.510014011145818,7.674855221561852
2_1,0_2,78.62182030092586,29.74177036977892,14.87088518488946,9.12324244471746
2_1,0_3,59.43925338411879,40.756221043118025,20.378110521559012,12.501908295434978
2_1,0_4,0.0,54.36454365030323,27.182271825151616,16.6762403835286
2_1,0_5,1.2209722134349592,69.04988722134411,34.524943610672054,21.180947000412303
2_1,1_0,0.0,20.385101357722686,10.192550678861343,6.253098575988554
2_1,1_1,0.0,12.510014373673041,6.2550071868365205,3.8374277219855957
2_1,1_2,748.8933700130625,20.38044275699303,10.190221378496515,6.2516695573598255
2_1,1_3,343.4602801320104,34.527527724743706,17.263763862371853,10.591266173234267
2_1,1_4,119.60456369117854,49.86858217533158,24.93429108766579,15.29711109672748
2_1,1_5,8.85424849999295,65.57095593279577,32.785477966397885,20.113790163434285
2_1,2_0,0.0,16.092078779541797,8.046039389770899,4.936220484522024
2_1,2_2,3543.6943256199156,16.09220149494328,8.04610074747164,4.936258127283215
2_1,2_3,2112.131617581219,32.18452574923543,16.092262874617717,9.872553910808415
2_1,2_4,670.4428566768164,48.27697280652606,24.13848640326303,14.80888736396505
2_1,2_5,12.92217562365904,64.36954271017399,32.184771355086994,19.74525850005337
2_1,3_0,479.0945847357447,20.385101357723833,10.192550678861917,6.253098575988906
2_1,3_1,1080.566985783159,12.510014373673545,6.255007186836773,3.83742772198575
2_1,3_2,269.6016132047028,20.38044275699302,10.19022137849651,6.251669557359822
2_1,3_3,1536.984753590434,34.52752772474601,17.263763862373004,10.591266173234972
2_1,3_4,323.3753018317382,49.868582175330424,24.934291087665212,15.297111096727125
2_1,3_5,4.4271242499960275,65.57095593279692,32.78547796639846,20.11379016343464
2_1,4_0,39.265913248275226,29.754737351360635,14.877368675680318,9.127220046429644
2_1,4_1,0.0,25.02002802229214,12.51001401114607,7.674855221562007
2_1,4_2,13.103636716822312,29.74177036977776,14.87088518488888,9.123242444717105
2_1,4_3,79.25233784549178,40.75622104311802,20.37811052155901,12.501908295434975
2_1,4_4,108.69704105186393,54.36454365030323,27.182271825151616,16.6762403835286
2_1,4_5,0.0,69.04988722134524,34.52494361067262,21.18094700041265
2_1,5_0,0.0,40.84520783508478,20.42260391754239,12.52920485738797
2_1,5_1,0.0,37.53004022080134,18.76502011040067,11.51228227631943
2_1,5_2,4.923753531087765,40.82389267748851,20.411946338744254,12.522666465487273
2_1,5_3,2.303870362523152,49.422684443277305,24.711342221638652,15.160332651312057
2_1,5_4,27.858792416842288,61.12732898456039,30.5636644922802,18.75071441244184
2_1,5_5,1.2588076949883824,74.48790445259905,37.24395222629953,22.849050445582535
2_2,0_0,0.0,40.76554097223316,20.38277048611658,12.504767169396676
2_2,0_1,0.0,29.74177036977892,14.87088518488946,9.12324244471746
2_2,0_2,137.44474360211763,25.004524082514447,12.502262041257223,7.670099411814248
2_2,0_3,181.10958099177714,29.72879311925095,14.864396559625474,9.119261693021764
2_2,0_4,0.0,40.74689568096419,20.373447840482093,12.49904775489699
2_2,0_5,5.142187299366935,54.35773346914919,27.178866734574594,16.67415137090466
2_2,1_0,0.0,34.53010663681843,17.265053318409215,10.592057250557803
2_2,1_1,0.0,20.38044275699303,10.190221378496515,6.2516695573598255
2_2,1_2,1727.77465403285,12.502262404261716,6.251131202130858,3.835049817258195
2_2,1_3,1379.0795418260152,20.3757814350953,10.18789071754765,6.2502397040169635
2_2,1_4,533.5557439713779,34.524947708519356,17.262473854259678,10.590474757214526
2_2,1_5,40.77607792452115,49.86699371499052,24.93349685749526,15.29662383895415
2_2,2_0,0.0,32.18428027448609,16.092140137243046,9.872478611805551
2_2,2_1,1560.283347690094,16.09220149494328,8.04610074747164,4.936258127283215
2_2,2_3,10066.235033784273,16.09232425429209,8.046162127146046,4.936295783525182
2_2,2_4,3195.2721676310266,32.184771311582395,16.092385655791198,9.872629236681716
2_2,2_5,61.58596173308838,48.27734121522949,24.138670607614745,14.809000372769784
2_2,3_0,158.0185720080112,34.53010663681959,17.265053318409795,10.592057250558156
2_2,3_1,620.3303468114871,20.38044275699302,10.19022137849651,6.251669557359822
2_2,3_2,621.9988754517984,12.50226240426222,6.25113120213111,3.83504981725835
2_2,3_3,6171.380949673301,20.375781435091845,10.187890717545923,6.250239704015904
2_2,3_4,1442.5766411077993,34.524947708519356,17.262473854259678,10.590474757214526
2_2,3_5,20.388038962260573,49.86699371499052,24.93349685749526,15.29662383895415
2_2,4_0,17.081515504319647,40.76554097223316,20.38277048611658,12.504767169396676
2_2,4_1,0.0,29.74177036977776,14.87088518488888,9.123242444717105
2_2,4_2,22.907457267018575,25.004524082514955,12.502262041257477,7.6700994118144035
2_2,4_3,241.4794413224675,29.72879311924635,14.864396559623176,9.119261693020354
2_2,4_4,416.33527930848743,40.74689568096188,20.37344784048094,12.499047754896282
2_2,4_5,0.0,54.35773346915264,27.17886673457632,16.67415137090572
2_2,5_0,0.0,49.44017584077687,24.720087920388433,15.165698110667751
2_2,5_1,0.0,40.82389267748851,20.411946338744254,12.522666465487273
2_2,5_2,7.592883489087293,37.50678430874924,18.75339215437462,11.505148560966026
2_2,5_3,5.6752525160012155,40.802558800351434,20.401279400175717,12.516122331396147
2_2,5_4,90.25659024077675,49.40518065405645,24.702590327028226,15.154963390814864
2_2,5_5,4.719115850680603,61.113336866639,30.556668433319498,18.746422351729755
2_3,0_0,0.0,54.37135057875502,27.18567528937751,16.678328398391113
2_3,0_1,0.0,40.756221043118025,20.378110521559012,12.501908295434978
2_3,0_2,116.34617887858664,29.72879311925095,14.864396559625474,9.119261693021764
2_3,0_3,353.66665587429634,24.989005025285504,12.494502512642752,7.665338964811505
2_3,0_4,0.0,29.715805617464085,14.857902808732042,9.115277796768124
2_3,0_5,22.00088843326132,40.73756490441156,20.36878245220578,12.49618555350048
2_3,1_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
2_3,1_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
2_3,1_2,1107.4140458392822,20.3757814350953,10.18789071754765,6.2502397040169635
2_3,1_3,3554.2291214903867,12.494502876123654,6.247251438061827,3.8326695939029616
2_3,1_4,2392.9999243148904,20.37111740132632,10.18555870066316,6.248809018811754
2_3,1_5,203.1635181949472,34.52236659408367,17.261183297041836,10.589683004320145
2_3,2_0,0.0,48.27660452877814,24.13830226438907,14.808774395330717
2_3,2_1,483.90924088300085,32.18452574923543,16.092262874617717,9.872553910808415
2_3,2_2,5237.967313068131,16.09232425429209,8.046162127146046,4.936295783525182
2_3,2_4,17007.04273437791,16.092447057288837,8.046223528644418,4.936333453156085
2_3,2_5,327.79526377836044,32.185016960937354,16.092508480468677,9.872704589244588
2_3,3_0,52.375032526207434,49.87017002812362,24.93508501406181,15.29759816813608
2_3,3_1,228.4547925862377,34.52752772474601,17.263763862373004,10.591266173234972
2_3,3_2,398.6690565022632,20.375781435091845,10.187890717545923,6.250239704015904
2_3,3_3,15905.175318668778,12.494502876124155,6.247251438062078,3.8326695939031152
2_3,3_4,6469.962758332859,20.37111740132631,10.185558700663154,6.248809018811752
2_3,3_5,101.58175909744266,34.522366594087124,17.261183297043562,10.589683004321204
2_3,4_0,6.598819534666693,54.371350578752704,27.185675289376352,16.678328398390402
2_3,4_1,0.0,40.75622104311802,20.37811052155901,12.501908295434975
2_3,4_2,19.391029813105643,29.72879311924635,14.864396559623176,9.119261693020354
2_3,4_3,471.5555411657078,24.989005025286005,12.494502512643002,7.665338964811658
2_3,4_4,1417.1698935157635,29.715805617460624,14.857902808730312,9.115277796767064
2_3,4_5,0.0,40.737564904412686,20.368782452206343,12.496185553500824
2_3,5_0,0.0,61.14131296689271,30.570656483446353,18.75500397757445
2_3,5_1,0.0,49.422684443277305,24.711342221638652,15.160332651312057
2_3,5_2,7.291651173747737,40.802558800351434,20.401279400175717,12.516122331396147
2_3,5_3,9.77553119460577,37.48350572052377,18.741752860261887,11.49800788973122
2_3,5_4,248.38413785024346,40.781206225499645,20.390603112749822,12.509572461809707
2_3,5_5,17.079792905317635,49.387664501965865,24.693832250982933,15.14959033802634
2_4,0_0,0.0,69.05504726201555,34.527523631007774,21.182529834974094
2_4,0_1,0.0,54.36454365030323,27.182271825151616,16.6762403835286
2_4,0_2,87.77608533900286,40.74689568096419,20.373447840482093,12.49904775489699
2_4,0_3,465.0977231926679,29.715805617464085,14.857902808732042,9.115277796768124
2_4,0_4,0.0,24.973470859681274,12.486735429840637,7.660573883337815
2_4,0_5,116.40799206203802,29.702807882146335,14.851403941073167,9.111290761394581
2_4,1_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
2_4,1_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
2_4,1_2,633.6225906291196,34.524947708519356,17.262473854259678,10.590474757214526
2_4,1_3,3538.9369590421784,20.37111740132632,10.18555870066316,6.248809018811754
2_4,1_4,9586.079677367921,12.486735793797102,6.243367896898551,3.830287053311995
2_4,1_5,1416.15838307965,20.366450665033685,10.183225332516843,6.247377504611561
2_4,2_0,0.0,64.36905158606767,32.184525793033835,19.745107848487017
2_4,2_1,233.20768772046208,48.27697280652606,24.13848640326303,14.80888736396505
2_4,2_2,2524.3044402439023,32.184771311582395,16.092385655791198,9.872629236681716
2_4,2_3,25820.63747411805,16.092447057288837,8.046223528644418,4.936333453156085
2_4,2_5,2711.137517978206,16.0925699036479,8.04628495182395,4.9363711360883125
2_4,3_0,26.126944115372098,65.57195283605446,32.78597641802723,20.1140959619799
2_4,3_1,117.65263169386604,49.868582175330424,24.934291087665212,15.297111096727125
2_4,3_2,228.10413262648308,34.524947708519356,17.262473854259678,10.590474757214526
2_4,3_3,15836.742891713766,20.37111740132631,10.185558700663154,6.248809018811752
2_4,3_4,25917.9191276973,12.486735793797608,6.243367896898804,3.83028705331215
2_4,3_5,708.0791915397533,20.366450665034833,10.183225332517416,6.247377504611912
2_4,4_0,3.6014965064121283,69.05504726201555,34.527523631007774,21.182529834974094
2_4,4_1,0.0,54.36454365030323,27.182271825151616,16.6762403835286
2_4,4_2,14.629347556503458,40.74689568096188,20.37344784048094,12.499047754896282
2_4,4_3,620.1302975904133,29.715805617460624,14.857902808730312,9.115277796767064
2_4,4_4,4301.258164902564,24.97347085968178,12.48673542984089,7.660573883337969
2_4,4_5,0.0,29.70280788214979,14.851403941074896,9.111290761395642
2_4,5_0,0.0,74.49919700268194,37.24959850134097,22.852514418000595
2_4,5_1,0.0,61.12732898456039,30.5636644922802,18.75071441244184
2_4,5_2,6.809333573411976,49.40518065405645,24.702590327028226,15.154963390814864
2_4,5_3,14.585081179507272,40.781206225499645,20.390603112749822,12.509572461809707
2_4,5_4,664.9316388708152,37.46020446973963,18.730102234869815,11.490860266791298
2_4,5_5,73.06318966063547,40.75983497481161,20.379917487405805,12.503016863439145
2_5,0_0,0.0,84.25502098237294,42.12751049118647,25.845098460850597
2_5,0_1,0.0,69.04988722134411,34.524943610672054,21.180947000412303
2_5,0_2,12.961077954393168,54.35773346914919,27.178866734574594,16.67415137090466
2_5,0_3,86.32224992801956,40.73756490441156,20.36878245220578,12.49618555350048
2_5,0_4,0.0,29.702807882146335,14.851403941073167,9.111290761394581
2_5,0_5,86.96589787844337,24.957921594787628,12.478960797393814,7.655804170180255
2_5,1_0,0.0,81.42654081336342,40.71327040668171,24.977466507166696
2_5,1_1,0.0,65.57095593279577,32.785477966397885,20.113790163434285
2_5,1_2,80.29503878376237,49.86699371499052,24.93349685749526,15.29662383895415
2_5,1_3,498.2052215493271,34.52236659408367,17.261183297041836,10.589683004320145
2_5,1_4,2348.249486547374,20.366450665033685,10.183225332516843,6.247377504611561
2_5,1_5,1396.4458933149247,12.478961161824984,6.239480580912492,3.8279021968788296
2_5,2_0,0.0,80.46162148971601,40.230810744858005,24.681478984575463
2_5,2_1,27.657429834839085,64.36954271017399,32.184771355086994,19.74525850005337
2_5,2_2,299.3716614587309,48.27734121522949,24.138670607614745,14.809000372769784
2_5,2_3,3062.2166713783713,32.185016960937354,16.092508480468677,9.872704589244588
2_5,2_4,16681.942968160696,16.0925699036479,8.04628495182395,4.9363711360883125
2_5,3_0,3.164362610490169,81.42654081336345,40.71327040668172,24.977466507166703
2_5,3_1,14.442354802161308,65.57095593279692,32.78547796639846,20.11379016343464
2_5,3_2,28.906213962154457,49.86699371499052,24.93349685749526,15.29662383895415
2_5,3_3,2229.46836643256,34.522366594087124,17.261183297043562,10.589683004321204
2_5,3_4,6348.970833997812,20.366450665034833,10.183225332517416,6.247377504611912
2_5,3_5,698.2229466574312,12.478961161825488,6.239480580912744,3.8279021968789846
2_5,4_0,0.46215830530683166,84.25502098237294,42.12751049118647,25.845098460850597
2_5,4_1,0.0,69.04988722134524,34.52494361067262,21.18094700041265
2_5,4_2,2.160179659064868,54.35773346915264,27.17886673457632,16.67415137090572
2_5,4_3,115.09633323734802,40.737564904412686,20.368782452206343,12.496185553500824
2_5,4_4,1391.6916926363492,29.70280788214979,14.851403941074896,9.111290761395642
2_5,4_5,0.0,24.95792159478814,12.47896079739407,7.655804170180411
2_5,5_0,0.0,88.76910194163105,44.384550970815525,27.229785871665968
2_5,5_1,0.0,74.48790445259905,37.24395222629953,22.849050445582535
2_5,5_2,1.1894710335427467,61.113336866639,30.556668433319498,18.746422351729755
2_5,5_3,3.3506968510932316,49.387664501965865,24.693832250982933,15.14959033802634
